,ID,UUID,Trip ID,Comment,Rate,Created At,Updated At,User Old ID,Trip Old ID,Classe,Comms,Length,Tokens
2228,11610,43cd71f8-129e-443c-9d5b-67170eeebef7,25533.0,Je pense que le vélo freine mal ,5.0,2021-08-14T19:29:01.736Z,2021-08-14T19:29:01.736Z,6110fbffdcb3f87596a6ef31,61181778dcb3f875969aad74;;;;;;;;;;;;;;;;;,,je pense que le velo freine mal ,32,"['je', 'pense', 'que', 'le', 'velo', 'freine', 'mal']"
2229,11612,ae8b82ee-1ea7-497d-aa84-784eabf19907,12669.0,J arrive pas a me déconnecter du coup l heure tourne et je paye,1.0,2021-08-14T19:34:14.068Z,2021-08-14T19:34:14.068Z,606019f1375f37201a0df08f,611814f4dcb3f8759699766e;;;;;;;;;;;;;;;;;,,j arrive pas a me deconnecter du coup l heure tourne et je paye,63,"['j', 'arrive', 'pas', 'a', 'me', 'deconnecter', 'du', 'coup', 'l', 'heure', 'tourne', 'et', 'je', 'paye']"
2230,11613,4be65675-d485-411b-bdd3-ddf50ddfc790,26831.0,Super,5.0,2021-08-14T19:39:18.787Z,2021-08-14T19:39:18.787Z,6117c2b2dcb3f875967e810a,6117c60cdcb3f875967fc124;;;;;;;;;;;;;;;;;,,super,5,['super']
2231,11620,1b696977-1925-482d-9836-279c9110c206,12617.0,Difficulté à le bloquer ,1.0,2021-08-14T20:24:24.933Z,2021-08-14T20:24:24.933Z,605e1ed3375f37201af50d12,61182504dcb3f87596a126a2;;;;;;;;;;;;;;;;;,,difficulte a le bloquer ,24,"['difficulte', 'a', 'le', 'bloquer']"
2232,11626,4af195cc-7928-4d21-a84c-eed7a5055759,12671.0,7 km et déjà plus de batterie dur dur les côtes,3.0,2021-08-14T20:47:33.074Z,2021-08-14T20:47:33.074Z,606019f1375f37201a0df08f,611828dfdcb3f87596a35b6d;;;;;;;;;;;;;;;;;,,7 km et deja plus de batterie dur dur les cotes,47,"['7', 'km', 'et', 'deja', 'plus', 'de', 'batterie', 'dur', 'dur', 'les', 'cotes']"
2233,11629,f856bce4-ed04-4bbc-a939-b87391896b41,6571.0,Totalement déchargé !!abandonné à mi course terminé à pied et pas d autre vélo aux alentours   cbest moche il fait.nuit et c est unnpei désert...,1.0,2021-08-14T21:00:16.534Z,2021-08-14T21:00:16.534Z,5eeb6410ecf84f7428ac2bd5,61182cefdcb3f87596a5fedd;;;;;;;;;;;;;;;;;,,totalement decharge !!abandonne a mi course termine a pied et pas d autre velo aux alentours   cbest moche il fait.nuit et c est unnpei desert...,145,"['totalement', 'decharge', '!', '!', 'abandonne', 'a', 'mi', 'course', 'termine', 'a', 'pied', 'et', 'pas', 'd', 'autre', 'velo', 'aux', 'alentours', 'cbest', 'moche', 'il', 'fait.nuit', 'et', 'c', 'est', 'unnpei', 'desert', '...']"
2234,23643,1a17f407-3d9b-441a-8beb-b8214c67316e,37909.0,Guidon pas centré par rapport à la roue ,4.0,2021-10-24T11:10:33.86272Z,2021-10-24T11:10:33.86272Z,,;;;;;;;;;;;;;;;;;,,guidon pas centre par rapport a la roue ,40,"['guidon', 'pas', 'centre', 'par', 'rapport', 'a', 'la', 'roue']"
2235,11641,c4a375dc-9011-4b92-bd6a-96af1ae3d22c,26327.0,Pas mal,4.0,2021-08-14T21:46:41.561Z,2021-08-14T21:46:41.561Z,611574c2dcb3f875968ee411,6118365bdcb3f87596a9572f;;;;;;;;;;;;;;;;;,,pas mal,7,"['pas', 'mal']"
2236,11651,970506f0-58ab-4799-b01c-be2cff0dd439,26400.0,Au top ,5.0,2021-08-14T22:08:49.821Z,2021-08-14T22:08:49.821Z,6115ce74dcb3f87596bb7e14,61183dd3dcb3f87596ab991f;;;;;;;;;;;;;;;;;,,au top ,7,"['au', 'top']"
2237,11655,301cf7aa-ad66-4068-988e-f8fb6d36e848,26401.0,Au top ,5.0,2021-08-14T22:25:40.761Z,2021-08-14T22:25:40.761Z,6115ce74dcb3f87596bb7e14,61184169dcb3f87596acdbb5;;;;;;;;;;;;;;;;;,,au top ,7,"['au', 'top']"
2239,11658,887388cd-c39a-48dd-b362-2f0768e32e86,26076.0,Ok ,3.0,2021-08-14T22:54:12.343Z,2021-08-14T22:54:12.343Z,6113df1ddcb3f87596c3034e,611847d8dcb3f87596adce3a;;;;;;;;;;;;;;;;;,,ok ,3,['ok']
2240,11667,12c5c9c4-8a18-4bc6-a943-8110661ad977,24342.0,Bike non charged ,1.0,2021-08-14T23:36:38.114Z,2021-08-14T23:36:38.114Z,61074484dcb3f875961604e1,6118506cdcb3f87596b03c34;;;;;;;;;;;;;;;;;,,bike non charged ,17,"['bike', 'non', 'charged']"
2241,11678,f91df59b-0d64-49cd-a751-3f40183c8f26,19387.0,Je pense qu il y avais un problème sur ce velo,2.0,2021-08-15T05:00:27.005Z,2021-08-15T05:00:27.005Z,60e7e297dcb3f8759669d22a,6117971fdcb3f875966f7050;;;;;;;;;;;;;;;;;,,je pense qu il y avais un probleme sur ce velo,46,"['je', 'pense', 'qu', 'il', 'y', 'avais', 'un', 'probleme', 'sur', 'ce', 'velo']"
2242,11684,8841170a-eac2-4a42-a50e-4cc3cdf76160,23085.0,Pas mal,4.0,2021-08-15T06:17:14.033Z,2021-08-15T06:17:14.033Z,6100eaa1dcb3f87596729ce8,6118ad88dcb3f87596b8bb2e;;;;;;;;;;;;;;;;;,,pas mal,7,"['pas', 'mal']"
2243,11685,0910980b-7aca-476e-a9d0-72db5234d161,16424.0,Huh,5.0,2021-08-15T06:38:33.321Z,2021-08-15T06:38:33.321Z,60d639a29485da0e5c3142b7,6116464bdcb3f87596d1668f;;;;;;;;;;;;;;;;;,,huh,3,['huh']
2244,11687,d5871f20-098f-4924-bd64-771d9c449332,9358.0,État général vélo moyen.,3.0,2021-08-15T07:08:40.497Z,2021-08-15T07:08:40.497Z,5fae48ae9a52035c45a6d8eb,6118b86bdcb3f87596b8fb04;;;;;;;;;;;;;;;;;,,etat general velo moyen.,24,"['etat', 'general', 'velo', 'moyen', '.']"
2245,11707,3af84b60-f817-402a-96b7-10045cc8bc63,25712.0,Rear wheel is not ok,4.0,2021-08-15T09:14:19.972Z,2021-08-15T09:14:19.972Z,61127bcddcb3f87596274b15,6118d965dcb3f87596bfc3f6;;;;;;;;;;;;;;;;;,,rear wheel is not ok,20,"['rear', 'wheel', 'is', 'not', 'ok']"
2246,11737,837186c6-4f45-4a7d-a400-17b0901b9525,20059.0,Vélo de charge mais on paye quand même....? ,1.0,2021-08-15T12:10:22.715Z,2021-08-15T12:10:22.715Z,60eaf498dcb3f87596fd942e,611901f3dcb3f87596ce8c04;;;;;;;;;;;;;;;;;,,velo de charge mais on paye quand meme....? ,44,"['velo', 'de', 'charge', 'mais', 'on', 'paye', 'quand', 'meme', '....', '?']"
2247,11738,d21bbdd4-95e1-449a-8ca1-cd156d110c35,25790.0,Jdkrbf,5.0,2021-08-15T12:25:36.945Z,2021-08-15T12:25:36.945Z,6112c45fdcb3f875964683e1,61190262dcb3f87596ce97db;;;;;;;;;;;;;;;;;,,jdkrbf,6,['jdkrbf']
2248,11739,ca03d543-e8cd-44aa-ac46-7145a764d635,25791.0,Vwkdod,5.0,2021-08-15T12:46:21.755Z,2021-08-15T12:46:21.755Z,6112c45fdcb3f875964683e1,611907d3dcb3f87596cfc9f6;;;;;;;;;;;;;;;;;,,vwkdod,6,['vwkdod']
2249,11742,ec41d6ae-7917-4117-9b6f-2fca9e7dcf42,25792.0,Bdlzekod,5.0,2021-08-15T13:03:44.724Z,2021-08-15T13:03:44.724Z,6112c45fdcb3f875964683e1,61190cb3dcb3f87596d02546;;;;;;;;;;;;;;;;;,,bdlzekod,8,['bdlzekod']
2250,11747,d8926334-4518-4aa1-9f49-fded7feed17b,25910.0,Super..pour info.selle degradee.gros morceau dechire.,5.0,2021-08-15T13:33:54.359Z,2021-08-15T13:33:54.359Z,61136d50dcb3f87596898921,611915bcdcb3f87596d39749;;;;;;;;;;;;;;;;;,,super..pour info.selle degradee.gros morceau dechire.,53,"['super', '..', 'pour', 'info.selle', 'degradee.gros', 'morceau', 'dechire', '.']"
2251,11757,0eab0d87-bcd2-4ecb-8d91-aec09441f3be,25794.0,Hghkk,5.0,2021-08-15T13:51:24.495Z,2021-08-15T13:51:24.495Z,6112c45fdcb3f875964683e1,61191156dcb3f87596d1ed46;;;;;;;;;;;;;;;;;,,hghkk,5,['hghkk']
2252,11758,d9f23c08-9b96-4b82-8eab-d952039a4bdd,25797.0,Jfofjr,5.0,2021-08-15T13:54:59.266Z,2021-08-15T13:54:59.266Z,6112c45fdcb3f875964683e1,61191c41dcb3f87596d61406;;;;;;;;;;;;;;;;;,,jfofjr,6,['jfofjr']
2253,11766,db6c638a-7bd9-4139-a1bf-1b5f7861d069,25798.0,Gduxkdkd,5.0,2021-08-15T14:39:48.42Z,2021-08-15T14:39:48.42Z,6112c45fdcb3f875964683e1,61191cbadcb3f87596d63b87;;;;;;;;;;;;;;;;;,,gduxkdkd,8,['gduxkdkd']
2254,11769,90798893-fdfa-44d9-bb12-6311c4082e41,25799.0,Hidkdiskd,5.0,2021-08-15T14:58:11.671Z,2021-08-15T14:58:11.671Z,6112c45fdcb3f875964683e1,61192748dcb3f87596d99778;;;;;;;;;;;;;;;;;,,hidkdiskd,9,['hidkdiskd']
2255,11784,9e4b052c-a2e3-4a8d-b7ff-3f272fa3e142,25801.0,Hddi8rkr,5.0,2021-08-15T15:28:17.515Z,2021-08-15T15:28:17.515Z,6112c45fdcb3f875964683e1,61192bc1dcb3f87596db10c1;;;;;;;;;;;;;;;;;,,hddi8rkr,8,['hddi8rkr']
2256,11790,4fd426b7-ab8b-445a-9743-0ef96d39d203,25804.0,Jfdkfkkf,5.0,2021-08-15T15:46:24.905Z,2021-08-15T15:46:24.905Z,6112c45fdcb3f875964683e1,6119330fdcb3f87596ddb928;;;;;;;;;;;;;;;;;,,jfdkfkkf,8,['jfdkfkkf']
2257,11802,9fc8dcce-7ef4-430c-b4cc-27383f63f3ab,26585.0,I get my mind set dans dans 78a1 71 4 et et,3.0,2021-08-15T16:12:10.699Z,2021-08-15T16:12:10.699Z,61168018dcb3f87596fe4fdf,61193629dcb3f87596de9c93;;;;;;;;;;;;;;;;;,,i get my mind set dans dans 78a1 71 4 et et,43,"['i', 'get', 'my', 'mind', 'set', 'dans', 'dans', '78a1', '71', '4', 'et', 'et']"
2258,21952,1669e9b7-f65c-42c9-b8ff-e5d9ae388a3b,35945.0,L assistance ne fonctionne pas ,1.0,2021-10-12T06:45:06.295Z,2021-10-12T06:45:06.295Z,5fc662e2671fef5be637db1f,61652e1710168f3d489ad70b;;;;;;;;;;;;;;;;;,,l assistance ne fonctionne pas ,31,"['l', 'assistance', 'ne', 'fonctionne', 'pas']"
2259,21955,d25e7b43-039e-4baa-8289-0f683bb298a7,35953.0,Test technicien géolocalisation,5.0,2021-10-12T07:17:49.625Z,2021-10-12T07:17:49.625Z,60d712b39485da0e5c4e8cd5,6165366a10168f3d489cdb5e;;;;;;;;;;;;;;;;;,,test technicien geolocalisation,31,"['test', 'technicien', 'geolocalisation']"
2260,26487,fbd3027f-0a5d-4817-80b1-07fd985a031d,41977.0,Le velo est tordu je me suis cassee la binette,4.0,2021-11-29T12:38:36.838522Z,2021-11-29T12:38:36.838522Z,,;;;;;;;;;;;;;;;;;,,le velo est tordu je me suis cassee la binette,46,"['le', 'velo', 'est', 'tordu', 'je', 'me', 'suis', 'cassee', 'la', 'binette']"
2261,27016,b473191b-4795-4ff3-9976-9cdfa6e5b789,42795.0,Assistance électrique se coupe,2.0,2021-12-08T21:39:21.730304Z,2021-12-08T21:39:21.730304Z,,;;;;;;;;;;;;;;;;;,,assistance electrique se coupe,30,"['assistance', 'electrique', 'se', 'coupe']"
2262,27017,c21fac4a-f2be-43f9-9309-0aff261a1995,42796.0,S il,5.0,2021-12-08T22:08:54.497036Z,2021-12-08T22:08:54.497036Z,,;;;;;;;;;;;;;;;;;,,s il,4,"['s', 'il']"
2263,28037,a08896ea-8394-4d84-ba07-4a99edb3591a,44285.0,Cool mais faites des forfaits c'est trop cher ,4.0,2021-12-28T10:33:35.737193Z,2021-12-28T10:33:35.737193Z,,;;;;;;;;;;;;;;;;;,,cool mais faites des forfaits c'est trop cher ,46,"['cool', 'mais', 'faites', 'des', 'forfaits', ""c'est"", 'trop', 'cher']"
2264,11806,b69d1647-601a-46ac-ac8b-10da9ee353d7,24731.0,Plus batterie,1.0,2021-08-15T16:20:46.842Z,2021-08-15T16:20:46.842Z,6109ef5bdcb3f875961af098,61193c72dcb3f87596e22378;;;;;;;;;;;;;;;;;,,plus batterie,13,"['plus', 'batterie']"
2266,11809,6515cc3e-07a9-48a8-8555-c1f8f0490293,26871.0,Pas de frein,1.0,2021-08-15T16:33:19.144Z,2021-08-15T16:33:19.144Z,6118d22adcb3f87596bdf02e,61193cd0dcb3f87596e25b8f;;;;;;;;;;;;;;;;;,,pas de frein,12,"['pas', 'de', 'frein']"
2267,11811,34f03881-1fe5-41c0-8995-3f354df88bb7,26912.0,Roue voile,3.0,2021-08-15T16:35:01.67Z,2021-08-15T16:35:01.67Z,61193b67dcb3f87596e163f5,61193ddadcb3f87596e322fa;;;;;;;;;;;;;;;;;,,roue voile,10,"['roue', 'voile']"
2268,11817,f5dc1df0-ab24-437d-9254-92ba113882a6,26918.0,Difficile de s’arrêter en cas d’obstacle soudain,3.0,2021-08-15T16:57:31.515Z,2021-08-15T16:57:31.515Z,61193ed8dcb3f87596e37235,6119400cdcb3f87596e3df68;;;;;;;;;;;;;;;;;,,difficile de sarreter en cas dobstacle soudain,48,"['difficile', 'de', 'sarreter', 'en', 'cas', 'dobstacle', 'soudain']"
2269,11818,906efec2-116c-4012-887b-ef7fc9d9234f,25454.0,Plus de batterie ,1.0,2021-08-15T17:00:01.188Z,2021-08-15T17:00:01.188Z,6110286bdcb3f87596706492,611945cddcb3f87596e70143;;;;;;;;;;;;;;;;;,,plus de batterie ,17,"['plus', 'de', 'batterie']"
2270,11819,7608b622-f2d7-4799-9a5d-483cfe3a8005,9359.0,Plus de batterie. Velo inutilisable ,1.0,2021-08-15T17:00:09.551Z,2021-08-15T17:00:09.551Z,5fae48ae9a52035c45a6d8eb,6119478edcb3f87596e8319f;;;;;;;;;;;;;;;;;,,plus de batterie. velo inutilisable ,36,"['plus', 'de', 'batterie', '.', 'velo', 'inutilisable']"
2271,11821,7b642308-05fa-46d2-8b34-e1551eaa2e1f,26091.0,Cassé,1.0,2021-08-15T17:07:42.678Z,2021-08-15T17:07:42.678Z,611411acdcb3f87596e13cd0,6119493ddcb3f87596e90495;;;;;;;;;;;;;;;;;,,casse,5,['casse']
2272,11824,90b18f01-3193-4d18-a217-e0bfffb8983d,9360.0,Velo abîmé ,1.0,2021-08-15T17:09:20.1Z,2021-08-15T17:09:20.1Z,5fae48ae9a52035c45a6d8eb,611949d0dcb3f87596e91d94;;;;;;;;;;;;;;;;;,,velo abime ,11,"['velo', 'abime']"
2273,11828,c9352e35-f5b1-4ad8-96a7-244e52dd4122,14779.0,Vélo hs ,2.0,2021-08-15T17:52:27.085Z,2021-08-15T17:52:27.085Z,60b28546deb06557d0bc2882,61195378dcb3f87596ebf884;;;;;;;;;;;;;;;;;,,velo hs ,8,"['velo', 'hs']"
2274,11831,0b3fb27f-445c-4152-bec9-3c3615bcc30b,14780.0,Vélos hs,2.0,2021-08-15T18:01:30.259Z,2021-08-15T18:01:30.259Z,60b28546deb06557d0bc2882,611955e5dcb3f87596ec9cec;;;;;;;;;;;;;;;;;,,velos hs,8,"['velos', 'hs']"
2275,11832,20602f27-99fe-4aa0-b9ba-a250ff9bd732,16149.0,Cool,5.0,2021-08-15T18:02:27.167Z,2021-08-15T18:02:27.167Z,60d5b6839485da0e5cf16db8,6119538bdcb3f87596ebfa60;;;;;;;;;;;;;;;;;,,cool,4,['cool']
2276,11835,76cc7609-aba4-4bf2-b674-c17ac84bb761,14781.0,Enfin un vélo qui fonctionne ,5.0,2021-08-15T18:08:24.253Z,2021-08-15T18:08:24.253Z,60b28546deb06557d0bc2882,61195709dcb3f87596ed3fe9;;;;;;;;;;;;;;;;;,,enfin un velo qui fonctionne ,29,"['enfin', 'un', 'velo', 'qui', 'fonctionne']"
2277,11836,e11db090-87ef-49b2-973d-ac473abb4caf,23916.0,Freins bloquent,1.0,2021-08-15T18:20:11.354Z,2021-08-15T18:20:11.354Z,6105569fdcb3f875964b3cfc,611957d0dcb3f87596ee51df;;;;;;;;;;;;;;;;;,,freins bloquent,15,"['freins', 'bloquent']"
2278,11844,80c86f33-7561-4f00-b809-7dba0b41e44a,25911.0,Poignee cadenas roue arriere cassee,5.0,2021-08-15T18:54:04.258Z,2021-08-15T18:54:04.258Z,61136d50dcb3f87596898921,6119608cdcb3f87596f16562;;;;;;;;;;;;;;;;;,,poignee cadenas roue arriere cassee,35,"['poignee', 'cadenas', 'roue', 'arriere', 'cassee']"
2279,11853,82c1fee1-81cd-4c13-bb4e-386dbcf9e3a7,26868.0,Gg,3.0,2021-08-15T19:47:40.173Z,2021-08-15T19:47:40.173Z,6118452fdcb3f87596ad6918,61184afedcb3f87596aeaf29;;;;;;;;;;;;;;;;;,,gg,2,['gg']
2280,11854,281f0c5c-6f7e-4b38-8ece-633f02aa5b42,15807.0,Le vélo na plus d assistance électrique ,2.0,2021-08-15T20:01:16.291Z,2021-08-15T20:01:16.291Z,60d1cb719485da0e5c742bed,6119700bdcb3f87596f803d3;;;;;;;;;;;;;;;;;,,le velo na plus d assistance electrique ,40,"['le', 'velo', 'na', 'plus', 'd', 'assistance', 'electrique']"
2281,21961,99b5a559-828d-481c-a6ed-7cffab755ce0,35958.0,Problema manubrio,3.0,2021-10-12T08:29:52.809Z,2021-10-12T08:29:52.809Z,6069e13dd335d76d771891de,6165453d10168f3d48a059a7;;;;;;;;;;;;;;;;;,,problema manubrio,17,"['problema', 'manubrio']"
2282,21962,6b472fe1-1e0a-49a1-8a48-59542d3979bb,35959.0,Test technicien géolocalisation,5.0,2021-10-12T08:30:16.435Z,2021-10-12T08:30:16.435Z,60d712b39485da0e5c4e8cd5,6165477710168f3d48a08397;;;;;;;;;;;;;;;;;,,test technicien geolocalisation,31,"['test', 'technicien', 'geolocalisation']"
2283,29346,44830375-5854-45b4-9bce-563586a3a5ac,46185.0,Le frein arrière ne fonctionne pas et le frein avant est très brutal. J'ai fini par réussir (très difficilement) à bloquer la selle. Bonne journée ,4.0,2022-01-17T07:49:10.602906Z,2022-01-17T07:49:10.602906Z,,;;;;;;;;;;;;;;;;;,,le frein arriere ne fonctionne pas et le frein avant est tres brutal. j'ai fini par reussir (tres difficilement) a bloquer la selle. bonne journee ,147,"['le', 'frein', 'arriere', 'ne', 'fonctionne', 'pas', 'et', 'le', 'frein', 'avant', 'est', 'tres', 'brutal', '.', ""j'ai"", 'fini', 'par', 'reussir', '(', 'tres', 'difficilement', ')', 'a', 'bloquer', 'la', 'selle', '.', 'bonne', 'journee']"
2284,30718,889e7c83-e4d8-4aa4-a5b1-25e2b5f44893,48228.0,Bien,5.0,2022-02-06T18:17:10.775453Z,2022-02-06T18:17:10.775453Z,,;;;;;;;;;;;;;;;;;,,bien,4,['bien']
2285,24809,fecef960-4856-43d9-b0e1-8186665beab6,39491.0,Bon produit mais très cher.,4.0,2021-11-07T15:45:40.712148Z,2021-11-07T15:45:40.712148Z,,;;;;;;;;;;;;;;;;;,,bon produit mais tres cher.,27,"['bon', 'produit', 'mais', 'tres', 'cher', '.']"
2287,11859,8e8d5a29-2bcb-42c0-8ab8-4b4644607738,12619.0,Pas de batterie c’est énervant ,1.0,2021-08-15T20:28:53.826Z,2021-08-15T20:28:53.826Z,605e1ed3375f37201af50d12,6119771fdcb3f87596f9655d;;;;;;;;;;;;;;;;;,,pas de batterie cest enervant ,31,"['pas', 'de', 'batterie', 'cest', 'enervant']"
2288,11861,933ce2dc-e431-4535-a57e-c84b3f04e45d,12678.0,7km= pas assez d autonomie,3.0,2021-08-15T20:52:00.441Z,2021-08-15T20:52:00.441Z,606019f1375f37201a0df08f,61197d21dcb3f87596fb5514;;;;;;;;;;;;;;;;;,,7km= pas assez d autonomie,26,"['7km=', 'pas', 'assez', 'd', 'autonomie']"
2289,11866,130f3fe4-387e-4c76-9cd5-d81e24e6130d,25291.0,Impeccable mon gâté ,5.0,2021-08-15T21:16:50.049Z,2021-08-15T21:16:50.049Z,610eeca2dcb3f8759605cf3c,61198133dcb3f87596fd860f;;;;;;;;;;;;;;;;;,,impeccable mon gate ,20,"['impeccable', 'mon', 'gate']"
2290,11868,fb515d10-a70e-4ddd-b097-75b50006d611,25674.0,Trajet au top seul bémol la lumière éclaire dans la mauvaise direction et impossible de la régler et pas d’armortiseurs ou en tout cas pas des bons 😅,5.0,2021-08-15T21:17:50.9Z,2021-08-15T21:17:50.9Z,61125d3fdcb3f87596201014,61197f5edcb3f87596fc5430;;;;;;;;;;;;;;;;;,,trajet au top seul bemol la lumiere eclaire dans la mauvaise direction et impossible de la regler et pas darmortiseurs ou en tout cas pas des bons ,149,"['trajet', 'au', 'top', 'seul', 'bemol', 'la', 'lumiere', 'eclaire', 'dans', 'la', 'mauvaise', 'direction', 'et', 'impossible', 'de', 'la', 'regler', 'et', 'pas', 'darmortiseurs', 'ou', 'en', 'tout', 'cas', 'pas', 'des', 'bons']"
2291,11869,6692926f-6269-4f40-9f61-959b639eb5e6,26946.0,Aucune stabilité mais pratique ,2.0,2021-08-15T21:22:35.017Z,2021-08-15T21:22:35.017Z,611968f1dcb3f87596f4223d,6119849fdcb3f87596ffae42;;;;;;;;;;;;;;;;;,,aucune stabilite mais pratique ,31,"['aucune', 'stabilite', 'mais', 'pratique']"
2292,11875,3b01a01e-9413-4916-a748-5b309d5c3562,22160.0,Ffvh,5.0,2021-08-15T21:48:53.43Z,2021-08-15T21:48:53.43Z,60f9c09ddcb3f87596eba460,60fc96bedcb3f875967fd06a;;;;;;;;;;;;;;;;;,,ffvh,4,['ffvh']
2293,11880,6cc44026-8a96-4d8d-b750-7d06d3db5e03,19376.0,vzlo sans assistance,1.0,2021-08-15T22:01:23.707Z,2021-08-15T22:01:23.707Z,60e7d958dcb3f87596698507,61198c8adcb3f8759603738e;;;;;;;;;;;;;;;;;,,vzlo sans assistance,20,"['vzlo', 'sans', 'assistance']"
2294,11883,c48edbbc-e391-4725-8ede-2869bafdbc42,19503.0,Vélo sans assistance ,1.0,2021-08-15T22:31:00.436Z,2021-08-15T22:31:00.436Z,60e88eeadcb3f8759685e6a1,61199491dcb3f87596086f16;;;;;;;;;;;;;;;;;,,velo sans assistance ,21,"['velo', 'sans', 'assistance']"
2295,11890,756adce2-f84f-4de5-9632-cf1921276a9e,26872.0,Pas dassistance électrique sur le vélo ,2.0,2021-08-16T00:30:01.418Z,2021-08-16T00:30:01.418Z,6118d22adcb3f87596bdf02e,6119ae40dcb3f875960dcc71;;;;;;;;;;;;;;;;;,,pas dassistance electrique sur le velo ,39,"['pas', 'dassistance', 'electrique', 'sur', 'le', 'velo']"
2296,11900,7e9c22ad-ef55-4842-ac0f-1c31849ada1b,23086.0,Plus dassistance électrique à mi-parcours 👎,2.0,2021-08-16T05:53:09.335Z,2021-08-16T05:53:09.335Z,6100eaa1dcb3f87596729ce8,6119f8d7dcb3f875961251cd;;;;;;;;;;;;;;;;;,,plus dassistance electrique a mi-parcours ,43,"['plus', 'dassistance', 'electrique', 'a', 'mi-parcours']"
2297,11905,0b857c2c-16c6-4313-8971-455c9d03a882,26875.0,Royal,5.0,2021-08-16T07:35:34.573Z,2021-08-16T07:35:34.573Z,6118e192dcb3f87596c1b023,611a1408dcb3f87596158ba7;;;;;;;;;;;;;;;;;,,royal,5,['royal']
2298,11906,3105b154-654d-4174-a679-248f7e972d6b,15692.0,Le vélo nas pas dassistance électrique ,1.0,2021-08-16T07:44:52.26Z,2021-08-16T07:44:52.26Z,60d193e09485da0e5c6c5c51,611a16aedcb3f8759615ffa8;;;;;;;;;;;;;;;;;,,le velo nas pas dassistance electrique ,39,"['le', 'velo', 'nas', 'pas', 'dassistance', 'electrique']"
2299,11912,f1fca6f9-53b3-4f10-aeee-5c04e2f69bff,25675.0,Top 👍🏻 ,5.0,2021-08-16T08:33:00.477Z,2021-08-16T08:33:00.477Z,61125d3fdcb3f87596201014,61198ceddcb3f875960395b1;;;;;;;;;;;;;;;;;,,top  ,7,['top']
2300,21988,f0f18746-55b8-4157-bb2f-8b5b8e1a0818,35983.0,La frappe ,5.0,2021-10-12T11:45:28.289Z,2021-10-12T11:45:28.289Z,61235d5cdcb3f87596eb986e,6165723510168f3d48a96604;;;;;;;;;;;;;;;;;,,la frappe ,10,"['la', 'frappe']"
2301,24810,aa4e24b6-0b48-40c4-9b4b-26296af57882,39492.0,Manque d’amortisseur mais pas mal,5.0,2021-11-07T15:47:30.621745Z,2021-11-07T15:47:30.621745Z,,;;;;;;;;;;;;;;;;;,,manque damortisseur mais pas mal,33,"['manque', 'damortisseur', 'mais', 'pas', 'mal']"
2302,11917,13a8d738-205c-4452-9172-44bb600e4fa2,18937.0,La Fourche avant bouge et change l’axe de la roue ,1.0,2021-08-16T09:15:24.626Z,2021-08-16T09:15:24.626Z,60e6006adcb3f875961603e6,611a2988dcb3f875961d43a6;;;;;;;;;;;;;;;;;,,la fourche avant bouge et change laxe de la roue ,50,"['la', 'fourche', 'avant', 'bouge', 'et', 'change', 'laxe', 'de', 'la', 'roue']"
2304,11924,87005c8d-24d6-495d-acbc-469e14a95c07,18834.0,Panne,1.0,2021-08-16T09:44:21.749Z,2021-08-16T09:44:21.749Z,60e5a960dcb3f8759604023c,611a31b1dcb3f8759622ba19;;;;;;;;;;;;;;;;;,,panne,5,['panne']
2305,11925,8a11a429-a01f-4cb2-9f9a-095b419015da,13150.0,Pas de batterie ,2.0,2021-08-16T09:45:56.206Z,2021-08-16T09:45:56.206Z,606af87ed335d76d77236903,611a32f9dcb3f8759623660c;;;;;;;;;;;;;;;;;,,pas de batterie ,16,"['pas', 'de', 'batterie']"
2306,11939,1c778e59-002c-4222-985b-da8d73306b2d,24545.0,Merci ,5.0,2021-08-16T11:21:20.908Z,2021-08-16T11:21:20.908Z,61085e78dcb3f8759684f4fb,611a4862dcb3f875962b90fe;;;;;;;;;;;;;;;;;,,merci ,6,['merci']
2307,11941,309a839d-db4f-4ab1-9a9e-b5c34884fef8,25434.0,Pneus fragiles et freins inefficaces ,3.0,2021-08-16T11:36:55.356Z,2021-08-16T11:36:55.356Z,61100e3ddcb3f875965ec5b1,611a3927dcb3f87596271170;;;;;;;;;;;;;;;;;,,pneus fragiles et freins inefficaces ,37,"['pneus', 'fragiles', 'et', 'freins', 'inefficaces']"
2308,11953,92de5f7b-0a3a-4731-a322-1a3f6177d144,27119.0,👍😅😏top,5.0,2021-08-16T12:13:34.241Z,2021-08-16T12:13:34.241Z,611a5217dcb3f875962f7111,611a5323dcb3f87596303168;;;;;;;;;;;;;;;;;,,top,6,['top']
2309,11964,8380ce14-d261-494a-98f4-1a7287f81475,25676.0,Top 😊,5.0,2021-08-16T13:36:56.915Z,2021-08-16T13:36:56.915Z,61125d3fdcb3f87596201014,611a6484dcb3f8759635bd77;;;;;;;;;;;;;;;;;,,top ,5,['top']
2310,11966,51fc2e0f-f1df-4860-a26c-92aedaf10095,25805.0,Ndlwkf,5.0,2021-08-16T13:47:13.468Z,2021-08-16T13:47:13.468Z,6112c45fdcb3f875964683e1,611a5744dcb3f875963232c2;;;;;;;;;;;;;;;;;,,ndlwkf,6,['ndlwkf']
